Truthful/deceptive bias:-1
death,-0.27000000000000013
waiting,-0.27
hand,8.326672684688674e-17
food,0.36
early,-0.18000000000000002
still,0.17999999999999977
seeing,-0.09000000000000002
along,0.9899999999999999
seems,-0.45000000000000007
trip,-0.5399999999999999
smoking,-0.36
dealing,0.18000000000000002
magazines,0.09
put,-0.27
far,0.5399999999999999
honestly,0.0
peoples,0.18
gained,0.09
some,-1.6653345369377348e-16
weight,-0.44999999999999996
really,1.44
heartbroken,-0.18
runs,-0.18000000000000002
border,0.09
looking,2.7755575615628914e-17
adopt,0.0
south,0.36
weeks,-0.09000000000000002
national,0.09000000000000002
enquirer,-0.72
estranged,-0.36
brother,0.44999999999999996
announcing,0.09
decision,-0.08999999999999997
head,0.18000000000000002
made,0.3599999999999999
charity,-0.36
work,0.45000000000000007
orphanage,0.0
discovered,-0.09
drive,0.27
see,-0.1799999999999999
come,0.09000000000000002
running,-0.08999999999999997
chorus,-0.09
former,0.1800000000000001
star,-0.81
endured,0.18
number,0.18000000000000002
own,-0.36
froze,-0.27
eggs,-0.09
before,0.4500000000000003
ready,-0.09000000000000011
look,0.44999999999999996
whole,-2.7755575615628914e-17
operates,0.0
speak,0.09000000000000002
under,-0.6299999999999998
insiders,-0.27
return,0.18000000000000013
birth,-0.81
plan,-0.45
use,0.27
famous,-0.6299999999999998
sisters,0.27
fame,0.0
pain,0.36
eye,0.27
during,0.27
explosive,-0.36
interview,-0.27
dad,-0.17999999999999997
reveals,0.18000000000000002
set,0.99
sure,-0.08999999999999997
tells,-0.27
relationship,-5.551115123125783e-17
rooms,0.09
fling,0.0
end,0.36
season,0.7200000000000002
beginning,0.09
situation,0.0
considering,-0.44999999999999996
together,0.18000000000000013
until,-0.45000000000000007
pauls,-0.27
saying,-0.5399999999999999
means,0.18
shocking,-0.63
totally,-0.09000000000000002
change,-0.27
cake,0.6299999999999999
longer,0.0
noted,-0.54
stars,0.9
three,0.54
absolutely,0.0
percent,0.7200000000000001
sexual,-0.54
everyone,0.18
clearly,-0.44999999999999996
moved,0.09000000000000002
happened,0.18
ten,-0.09
stayed,0.09000000000000002
strong,-0.17999999999999997
six,0.18000000000000013
meanwhile,-0.36
engaged,-0.6299999999999999
tell,-1.26
believe,0.44999999999999996
contact,0.0
ex,-0.27
following,2.7755575615628914e-17
friendly,0.09
online,0.18000000000000013
source,-1.7099999999999997
pair,0.36
limited,0.09000000000000002
comes,0.08999999999999997
weekly,0.44999999999999996
says,0.6300000000000001
information,-0.08999999999999994
down,-0.4500000000000001
web,0.18
order,-0.18000000000000002
birthday,0.09
sparked,0.36
conversation,0.0
between,0.3599999999999999
fight,-0.09
currently,0.27
ok,-0.5399999999999999
knows,0.18000000000000002
wants,-0.7200000000000003
daily,-0.09
nothing,0.18000000000000002
things,0.3599999999999999
each,-0.4500000000000002
nobody,0.0
wrong,0.09
sometimes,0.36
moment,0.72
against,0.1799999999999999
tabloid,0.5399999999999999
rumors,0.09000000000000019
oped,0.09
record,0.08999999999999997
wrote,0.81
fed,-0.18
body,0.18000000000000008
shaming,-0.09
celebrity,0.09000000000000002
kind,0.5399999999999999
people,0.7200000000000002
society,0.18
view,0.4499999999999999
female,0.09000000000000002
colleagues,0.0
women,0.18000000000000008
went,0.09000000000000002
wasnt,0.27
planning,0.09000000000000002
degeneres,-0.63
week,0.45000000000000007
herself,2.7755575615628914e-17
dont,0.63
send,0.0
least,-2.7755575615628914e-17
kid,0.36
yeah,0.36
wall,0.0
pretty,2.7755575615628914e-17
vacation,0.0
sort,0.45000000000000007
ofshe,-0.09
passed,2.7755575615628914e-17
gone,-0.09
away,-0.18000000000000002
middle,0.18000000000000002
nowhere,0.0
scary,-0.18000000000000002
happening,-0.18
kept,-0.3600000000000001
thinking,-0.27
behind,-0.09000000000000002
strange,0.36
turns,0.09
photograph,0.18
circle,-0.09
around,0.09000000000000002
stomach,0.09
pointing,0.09
itshe,-0.18
echoed,-0.18
point,0.27
piece,0.27
tabloids,0.17999999999999997
need,-0.09
responsibility,0.27
lady,-0.45000000000000007
freedom,0.18
lot,0.1799999999999999
incredible,-0.09
world,0.09000000000000002
depressed,-0.09
going,0.45
horrible,0.0
got,-0.99
whoa,0.0
many,-0.3600000000000001
articles,-0.09
written,0.09
stop,-0.44999999999999996
listening,0.09
buying,0.0
especially,-0.08999999999999997
proud,0.27
choice,0.27
makes,-0.09000000000000002
fulfilled,-0.09
bring,0.36
private,-0.18000000000000013
want,-1.6653345369377348e-16
brads,0.18
buddy,-0.18
anywhere,0.27
near,-0.44999999999999996
talks,0.63
continue,-0.08999999999999997
children,-0.08999999999999991
share,0.8099999999999999
maddox,0.4500000000000002
twins,-0.63
knox,0.09000000000000002
actor,0.72
leaning,0.0
deals,-0.09
action,0.0
via,0.27
sweet,0.08999999999999997
calls,-0.18000000000000002
alleged,-0.27000000000000013
request,0.18
should,-0.27
thinks,-0.44999999999999996
off,-0.3600000000000001
commented,-0.44999999999999996
able,-0.09000000000000002
exclusively,-0.36
always,-0.17999999999999985
feared,-0.09
throughout,-0.18
custody,0.0
reached,0.27
temporary,-0.27
agreement,0.09000000000000002
multiple,-0.09000000000000002
decided,-0.6299999999999999
agreed,-0.27
status,0.27
either,-0.09
plans,-0.45000000000000007
worth,0.08999999999999997
reports,-0.44999999999999996
prenup,-0.09000000000000002
money,-0.6300000000000001
demands,-0.8099999999999999
caused,-0.7199999999999999
stress,-0.18
fighting,-0.09
whether,0.08999999999999997
whopping,-0.09
million,-8.326672684688674e-17
claims,-1.0799999999999998
combined,-0.09
right,0.44999999999999984
business,0.18000000000000002
quickly,-0.27
stand,-2.7755575615628914e-17
test,-0.09
arguments,-0.09
truly,0.0
needed,-0.27
interested,-0.18
enough,0.36
fair,-0.09
event,0.08999999999999997
marry,0.0
antics,-0.09
ways,-0.09000000000000002
noticed,-0.18
hair,-2.1599999999999997
acting,-0.09000000000000002
realized,0.18
singer,0.17999999999999997
looks,-0.09000000000000002
house,-0.1799999999999999
reconnect,0.09
move,-0.27
close,-0.26999999999999985
site,0.09000000000000002
without,-0.27
spotted,0.44999999999999996
spending,-0.36
ring,-0.44999999999999996
old,-0.8099999999999999
pictures,0.27
instagram,2.7755575615628914e-17
issue,-0.18
excited,0.08999999999999997
stewart,0.36
twilight,0.26999999999999996
movie,0.27000000000000013
pattinson,0.09000000000000008
role,0.18000000000000013
thriller,0.27
laundryit,-0.09
wont,-0.36
hands,0.5399999999999999
future,-0.63
film,0.1800000000000001
suggesting,0.18
found,0.08999999999999997
secret,0.08999999999999997
affair,-0.36
director,-0.18
fka,-0.9000000000000001
twigs,-0.63
deal,0.0
media,-0.18000000000000002
personal,0.45
dating,0.2700000000000002
model,-0.36
complicated,0.18
attention,-0.09000000000000005
gets,0.09000000000000002
name,-0.2699999999999999
mentioned,-0.09
earlier,0.18000000000000002
putting,0.0
good,-0.3599999999999999
line,-0.36
section,-0.18
check,-0.27
cdl,-0.09
latest,0.44999999999999996
updates,-0.18000000000000002
arod,0.0
likes,0.09
thought,0.0
slowly,-0.09
great,-0.17999999999999997
match,0.0
enjoyed,-0.18
friday,0.09000000000000002
mar,0.0
hotel,0.0
calling,-0.27
dated,-0.26999999999999996
flying,0.09000000000000002
family,0.3600000000000001
successful,0.0
common,-0.09
previously,2.7755575615628914e-17
age,-0.18000000000000002
games,0.27
anymore,0.09
west,-0.09000000000000008
wore,0.18000000000000002
jacket,0.27
spring,0.18000000000000002
rocked,0.0
blue,0.17999999999999994
shirt,0.0
dark,0.27
sweater,0.0
trump,-0.2699999999999996
inauguration,-0.09
day,0.81
addition,-0.09000000000000002
pablo,0.18000000000000002
tour,1.0799999999999994
inspired,0.27
secretly,-0.6299999999999999
hospital,-0.17999999999999997
scenes,-0.09000000000000002
working,0.27
design,0.09
explained,0.36
wear,0.27
success,-0.36
blow,-0.18
medical,2.7755575615628914e-17
celebs,-0.18
including,0.3600000000000001
odom,-0.27
yes,0.72
nba,-0.36
taking,-0.08999999999999997
help,0.18000000000000013
brought,0.7199999999999999
died,0.45
year,1.0799999999999996
cosmetics,0.0
intention,0.09
donda,0.0
makeup,0.7199999999999999
minutes,0.27
retail,0.27
case,0.18000000000000002
clear,0.18
credit,-0.18
cars,0.36
video,1.0799999999999998
healthy,0.08999999999999997
fast,0.09000000000000002
lip,0.36
nervous,-0.45
breakdown,-0.63
moms,-0.45
snapped,-0.09
triggered,-0.27
part,0.8999999999999997
hospitalization,0.18000000000000002
center,0.44999999999999996
lack,-0.27
sleep,-0.27
cancelled,-0.27
later,0.44999999999999996
suffered,-0.36
breaking,-0.5399999999999999
trouble,-0.44999999999999996
started,2.7755575615628914e-17
became,-0.08999999999999997
trying,0.09000000000000002
mental,0.3600000000000001
health,0.63
happen,-0.45000000000000007
judge,-0.3600000000000001
singing,0.36
ran,-0.18
impressive,0.09
less,0.36
series,0.17999999999999997
finale,0.09
radaronlinecom,-0.36
keeping,0.44999999999999996
executive,0.5399999999999999
forward,0.08999999999999991
top,-0.44999999999999996
above,-0.18000000000000002
appearance,0.09000000000000002
tv,-0.09
idea,-0.8099999999999998
learned,-0.09
shocked,-0.5399999999999999
radar,-0.8099999999999999
chrissy,0.6299999999999999
teigen,0.27
rivalry,0.0
anytime,-0.18
biggest,-0.17999999999999997
announced,0.3600000000000001
big,0.44999999999999984
yeezy,0.0
pal,-0.44999999999999996
club,0.18
fan,0.5399999999999999
asked,0.09000000000000014
shot,1.08
congratulations,0.36
social,-0.09000000000000002
born,0.09
superstar,-0.09
claimed,-0.17999999999999997
cookbook,-0.09000000000000008
arrested,-0.08999999999999997
feeling,0.18
anyone,-0.5399999999999999
features,0.36
challenge,0.36
better,0.17999999999999997
actual,0.09
pockets,-0.18
reality,0.18000000000000005
question,0.18
bit,0.8099999999999998
late,-0.72
models,0.27
variety,0.0
amazon,-0.8999999999999999
create,-0.18
ultimate,-0.09
naked,-0.54
someone,0.36
robbery,-0.09000000000000002
october,0.3600000000000001
certainly,0.09000000000000002
member,-0.09
releases,0.36
real,0.09000000000000008
half,0.27
century,-0.18
find,-0.6299999999999999
details,0.6299999999999999
basketball,-0.08999999999999997
rushing,-0.18
papers,0.0
adds,-0.09
alleging,-0.18
spread,-0.36
las,-0.08999999999999997
air,-2.7755575615628914e-17
selfish,-0.18
entirely,-0.27
shut,-0.09
attended,-0.36
fully,-0.36
recovered,-0.09
robbed,-0.09
feels,5.551115123125783e-17
needs,-0.7199999999999999
continues,-0.18000000000000002
felt,-0.18
hot,-0.36
originally,-0.09
sports,-0.09
appear,-0.08999999999999997
confirm,-0.09
truth,-0.45000000000000007
attorney,0.18000000000000002
documents,-0.36
drawn,0.18
confirmed,0.8999999999999998
reason,-0.1799999999999999
explode,0.0
president,0.08999999999999975
stepping,-0.27
extremely,0.09000000000000002
focused,-0.27
scared,0.0
lives,2.7755575615628914e-17
worried,-0.6299999999999999
haters,-0.18
deserve,-0.09
elected,-0.27
voted,-0.27
donald,0.36
guess,0.0
wouldve,-0.18
concert,-0.45000000000000007
liked,0.18
campaign,0.2699999999999999
added,-0.6299999999999999
explaining,0.27
crowd,-0.36
city,0.09000000000000011
called,0.6299999999999999
sunday,0.7199999999999998
park,0.45
young,-0.17999999999999997
rumor,0.18000000000000002
apology,0.09
song,0.18
red,0.2699999999999999
start,0.5399999999999999
telling,0.18000000000000002
partner,2.7755575615628914e-17
lyrics,0.36
miss,-0.44999999999999996
peace,0.27
plays,-0.36
singers,-0.3600000000000001
photographed,-0.27
problem,-0.18000000000000002
cop,0.17999999999999994
streaming,-0.17999999999999994
service,0.54
wake,0.0
apple,-0.63
services,-0.18000000000000002
free,-0.6299999999999999
website,-0.45
featuring,0.18000000000000002
content,-0.09000000000000002
products,-0.09
complete,-0.27
trips,0.08999999999999997
feud,0.36
artist,0.8099999999999998
compensation,-0.18
outspoken,-0.18
critics,-0.27
bid,0.27
dominate,-0.09
giant,0.27
songs,0.0
disappointing,-0.27
company,0.18000000000000013
band,-0.36
paid,-0.09000000000000002
cut,-0.44999999999999996
works,-0.17999999999999997
complaints,-0.09
afraid,-0.36
publicly,-0.18
admire,-0.18
respect,-0.6300000000000001
admiration,0.0
else,-0.09
soon,-0.6299999999999999
due,-0.8099999999999998
policy,-0.27
industry,0.18000000000000002
deeply,-0.27
affected,-0.18000000000000002
representative,0.09
comment,-0.5399999999999999
selena,-0.09000000000000016
rest,-0.45000000000000007
unfortunately,0.0
included,0.44999999999999996
boyfriend,-0.27
couldnt,-0.63
packing,0.0
plenty,0.18000000000000002
sit,-0.18
showed,0.17999999999999997
skin,0.63
claiming,0.0
laughing,0.09
goes,-0.27
driving,0.0
such,-0.09000000000000008
sexy,-0.09
room,2.7755575615628914e-17
crazy,-0.2699999999999999
sorry,-2.7755575615628914e-17
shared,-0.09
character,-0.09
thursday,0.72
area,-0.27
screen,0.18
grab,-0.18
quote,0.27
scene,0.09000000000000002
captioned,0.44999999999999996
image,-0.18000000000000002
school,-0.18
prove,-0.36
rather,-0.18000000000000013
ignored,-0.18
gomezs,0.0
black,0.72
changed,0.0
blond,0.09
juice,0.0
designer,-0.27
white,-0.1799999999999999
ditch,-0.09
jeans,0.0
kourtney,-0.09000000000000002
missing,0.09000000000000002
sheer,0.27
younger,-0.27
fake,-0.08999999999999997
adoption,-0.08999999999999991
power,-0.72
laundry,-0.18
sarath,-0.18000000000000002
confirms,0.0
worked,0.36
names,0.09000000000000002
united,-1.1102230246251565e-16
stricter,-0.18
laws,-0.36
process,-0.44999999999999996
sun,-0.18000000000000002
local,2.7755575615628914e-17
aid,0.0
given,-0.5399999999999999
surrounding,-0.09
country,0.45000000000000007
recently,0.1799999999999999
battle,0.18
promoting,0.09
controversy,-0.09000000000000002
filing,0.36
physically,0.18
abused,-0.09
eventually,-0.36
accusations,-0.18
major,-0.08999999999999997
five,-0.36
london,-2.7755575615628914e-17
buckingham,-0.09
palace,-0.54
leaving,-0.27
royal,-0.27
happier,-0.27
members,0.27
speech,0.44999999999999996
students,0.3599999999999999
human,-0.27
avid,-0.18
nations,-0.17999999999999997
concerned,-0.44999999999999996
although,-0.27
played,0.36
differences,-0.18
faked,-0.09
faris,0.44999999999999996
blame,-0.44999999999999996
millions,-0.09
passengers,-0.1800000000000001
spark,-0.09
helped,-0.63
seriously,0.0
internet,0.36000000000000004
stated,-0.8099999999999999
loving,-0.44999999999999996
celebrities,0.72
lonely,-0.18
girl,0.08999999999999997
spends,-0.18000000000000002
further,-0.44999999999999996
asking,-0.09000000000000002
girls,0.3600000000000002
others,-0.09000000000000002
reveal,0.09
named,0.0
famously,0.27
parts,0.18
vanity,0.18
youve,0.63
sex,-0.63
older,0.0
separate,0.36
belted,-0.18
custom,0.0
press,0.45000000000000007
photo,0.7200000000000001
whisked,-0.27
palm,-0.18
florida,0.08999999999999997
dropped,0.09
act,0.18000000000000002
alleges,-0.27
hidden,-0.36
fashion,0.6300000000000001
miles,-0.09
washington,0.45
nycs,-0.09
finishes,-0.18
occasions,-0.18
spend,2.7755575615628914e-17
night,0.5399999999999998
upset,0.09
possible,-0.6299999999999999
unnamed,0.09
assuming,0.0
january,0.8099999999999998
mostly,0.09
appearances,0.18
escorted,-0.36
prime,0.27
february,1.08
pick,0.0
stands,0.18000000000000002
drug,0.36
chose,0.0
faith,0.27
flight,-0.09000000000000005
incident,-0.17999999999999997
began,0.08999999999999997
solid,-0.09
normal,0.0
alone,0.8099999999999999
war,0.27
rant,-0.27
willing,0.08999999999999997
county,0.18000000000000002
department,-0.09000000000000002
investigators,0.36
complaint,0.09
actors,0.18000000000000002
september,0.5399999999999999
network,-0.09
amazing,0.36
version,-0.18000000000000005
professional,-0.27
broadcast,-0.54
bye,-0.09
cost,-0.27
cannot,-0.27
cancel,-0.18
tea,0.0
staying,0.09
speculating,-0.27
surprising,-0.27
harry,-0.18
security,-0.7200000000000001
small,0.3600000000000001
globes,0.18
bill,2.7755575615628914e-17
double,0.36000000000000004
talked,0.27
canada,-0.18
perform,0.0
men,-0.09
incredibly,0.27
colors,-0.36
modern,-0.18000000000000002
drake,1.35
weed,-0.44999999999999996
forced,-0.27
illness,-0.09
spokesperson,-0.36
tonight,-0.09
dangerous,-0.09
blake,-0.54
nice,0.17999999999999997
voice,0.9900000000000001
viewers,0.36
significant,0.36
honor,-0.18
invited,-0.18000000000000002
lindsay,0.36
desperate,-0.18
meet,0.18000000000000002
thrilled,-0.36
feuding,-0.09
banned,0.0
form,0.27
quite,0.72
obvious,-0.18
amount,-0.5399999999999999
problems,0.36
reaction,0.36
relationships,0.09
dollars,-0.09
result,-0.18
begged,-0.09
gift,0.0
daughter,0.18
roof,-0.09
hold,-0.27
biebers,0.27
shows,0.44999999999999996
posts,0.18
previous,2.7755575615628914e-17
removed,-0.18
minute,0.18000000000000002
blast,-0.36
buy,0.0
billboard,0.09
nominations,0.27
received,-0.09
august,0.7199999999999999
los,-0.2699999999999998
angeles,-0.17999999999999997
town,-0.09
team,0.2700000000000002
original,0.27
summer,0.45000000000000007
among,-2.7755575615628914e-17
tuesday,0.8999999999999998
declined,-0.44999999999999996
tired,0.0
tom,-0.9
swifts,0.18000000000000002
effect,-0.18000000000000002
teams,-0.09
face,0.63
recent,-0.36
suit,0.44999999999999996
doubt,-0.18
sexiest,0.0
generation,0.09
nine,0.63
fourth,-0.09
indeed,-0.18000000000000002
space,0.09
absolute,-0.09
welcome,0.09
shell,-0.18000000000000002
holmes,0.36
special,0.44999999999999996
suri,-0.27
myself,0.8999999999999999
grow,-0.18000000000000002
meek,-1.0799999999999998
lesbian,-0.63
showbiz,-0.27
account,0.5399999999999998
suggested,-0.44999999999999996
rarely,0.0
evidence,-0.09
itself,0.18
hunger,-0.44999999999999996
publicity,-0.18
game,-0.7200000000000001
inner,-0.18
today,-0.09
access,0.18
tape,0.27
legs,-0.09
ashamed,0.18
playing,0.27
position,-0.09
article,0.18
squad,0.09
hated,0.0
closed,0.0
longtime,0.09
announcement,0.44999999999999996
lies,0.09
ahead,0.54
speculation,0.36
manhattan,-0.09
building,0.09
lawyer,0.27
additional,-0.09
cnn,-0.09000000000000014
jobs,-0.17999999999999997
statements,0.18
precious,-0.09
daddy,-0.45
biological,-0.09
buzz,-0.09
shed,2.7755575615628914e-17
created,-0.36
loved,-0.44999999999999996
beautiful,0.36
dna,-0.27
diana,-0.27
goal,-0.18000000000000002
spot,-0.18000000000000002
stunned,-0.18
fundraiser,0.27
obama,-0.45000000000000007
lindsey,0.0
posed,0.09
connected,0.18
chick,-0.09
behavior,-0.18
crash,0.0
burn,-0.09
beauty,-0.18
bosses,-0.27
male,-0.63
advised,-0.09
increase,-0.18000000000000002
important,0.27
fellow,-0.27
boy,-0.27
diva,0.0
lunch,0.36
project,0.09
ride,0.18
crying,0.09
parker,0.08999999999999997
hbo,0.0
animosity,-0.18
cameron,0.0
mask,-0.18
vegas,0.09
ranked,0.0
nose,-0.09
selfproclaimed,-0.09
empire,-0.18
womenshe,0.0
paternity,-0.09
bays,-0.27
tests,0.27
premiere,0.09
bay,0.09
seven,0.26999999999999996
raised,0.36
filmmaker,-0.09
investigation,0.45
university,0.27
bar,0.0
strike,-0.18000000000000002
victory,-0.18000000000000002
remains,-0.09000000000000002
transgender,0.36000000000000004
backing,0.09
londons,-0.44999999999999996
sir,-0.18
englands,0.27
roger,-0.27
bound,0.09
uk,-0.18000000000000016
starr,-0.54
beatles,-0.44999999999999996
car,-8.326672684688674e-17
recording,-0.18000000000000002
campbell,-0.27
manager,0.08999999999999997
supposed,-0.18
clues,-0.36
die,-0.18000000000000002
international,2.7755575615628914e-17
rumours,0.44999999999999996
raising,0.27
expert,-0.18000000000000002
elaborate,0.09
growing,0.44999999999999996
celebrating,0.0
victims,0.09
captured,0.36
sad,0.0
drugs,0.09
hollywoods,0.09
friendship,-0.36
thank,0.18000000000000002
painful,0.09
injury,0.5399999999999999
numerous,0.27
uses,-0.18
regular,0.09
weekend,0.5399999999999999
reign,0.09
successor,-0.27
listen,0.0
household,-0.09
step,0.09000000000000002
retire,-0.09
shaking,0.0
rosie,-0.08999999999999997
onto,0.0
miami,0.08999999999999997
watch,-0.17999999999999997
camera,-0.09
rock,0.27
bottom,-0.36
heavy,-0.36
mansion,0.0
sale,-0.36
road,0.36
instead,0.18000000000000002
sneakers,0.18
answers,0.0
dream,0.8099999999999999
declared,0.45
editors,0.09
appeared,-2.7755575615628914e-17
ball,-0.18000000000000002
carpet,0.27
direction,0.0
kendall,0.45
spell,-0.09
chat,-0.18000000000000002
stepped,-0.09
ellens,0.18
opening,0.27
pass,-0.18000000000000002
ceremony,0.09
reeves,-0.36
chances,-0.27
gathering,0.09
mad,0.09
possibly,0.44999999999999996
seals,-0.27
supermodel,0.0
kiss,0.0
followed,0.18
childrens,-0.18
businessman,-0.18000000000000002
often,-2.7755575615628914e-17
aspen,-0.27
wings,-0.27
worlds,0.44999999999999996
albums,0.0
spanning,-0.09
wednesday,0.9899999999999999
runway,0.0
formula,-0.18
literally,0.18
gorgeous,-0.18
staff,-0.18
improved,-0.27
fillers,-0.36
eyes,0.09
awardwinning,0.18
transformed,0.0
knicks,-0.44999999999999996
sat,-0.72
bright,-0.27
loss,-0.7199999999999999
distance,0.0
reviews,-0.09
bloom,0.3600000000000001
chatting,0.0
pirates,-0.36
dog,0.45000000000000007
quickie,0.0
guide,-0.09
holding,0.5399999999999999
clooney,0.36
odd,0.18
absence,0.0
persona,0.18
non,-0.36
hosts,-0.6299999999999999
unable,-0.27
delayed,-0.18
heartfelt,-0.18
duchess,1.26
monarchy,0.0
flew,-0.18
duke,0.9900000000000001
completed,0.0
reputation,-0.27
vice,-0.09
skills,-0.18
sitting,0.36
trade,0.18
referring,0.0
bringing,0.27
general,0.63
careful,0.09
quit,-0.18000000000000002
associated,0.09
connection,0.18000000000000002
email,0.08999999999999997
tears,0.09
wests,0.36
supposedly,-0.36
youtube,-5.551115123125783e-17
reach,0.27
motion,-0.18
bucket,0.0
water,-0.09000000000000002
awareness,0.0
wears,-0.09
annual,0.36
vowed,-0.09
soul,0.09
recall,0.09
caught,0.27
america,2.7755575615628914e-17
robin,0.27
charming,0.0
training,0.18
darker,0.09
rumoured,0.09
changing,-0.27
vladimir,0.18
suddenly,-0.09
putin,0.18000000000000002
planes,0.0
traveling,-0.18
barely,0.09
families,0.1799999999999999
china,0.0
aside,0.18
concerns,0.09000000000000002
bonding,-0.18
bank,0.27
wondering,0.0
blind,-0.27
present,-0.09
ticket,0.0
maples,0.0
response,0.36
democrats,-0.36
lucky,0.36
feelings,-0.09
events,-0.18000000000000002
clip,0.27
lead,0.27
land,0.0
whites,0.0
items,-0.09
sue,0.0
accomplish,-0.09
memoir,0.72
groups,0.18000000000000002
risk,0.18
independent,0.27
board,0.18000000000000002
joined,0.08999999999999997
win,0.09000000000000002
blood,0.27
lover,0.0
note,0.27
vision,0.09
intended,0.09
shower,0.09
topic,-0.18
leaders,0.45
athletes,0.0
wine,-0.18
kidman,0.44999999999999996
tweeted,0.36
natural,0.09
convince,-0.09
milo,-0.18
button,0.0
portray,-0.09
debut,0.09
lived,-0.18000000000000002
naturally,0.09
camp,0.27
curse,-0.09
chaos,0.0
caitlyn,0.81
prison,0.8999999999999999
questions,0.63
low,-0.09000000000000002
candidate,0.0
develop,0.18000000000000002
afternoon,0.27
bee,0.27
relying,-0.18
rapid,-0.36
mailonline,-0.18000000000000002
thinning,-0.27
extensions,-0.54
subject,0.27
admitting,0.18000000000000002
silence,0.36
seek,-0.18
seeking,0.18
opened,0.44999999999999996
options,-0.09
state,0.27
referenced,-0.18
emotionally,0.09
traumatic,0.09
jewelry,0.09
intimate,-0.27
observers,-0.18
knowledge,0.36
saidin,0.0
celebrate,0.18
porn,-0.5399999999999999
hired,-0.27
editor,0.09
moments,0.18
cute,0.18
wherever,0.09
none,-0.18
getty,-0.09
rival,0.18
offered,-0.18000000000000002
grand,-0.27
remarked,-0.36
self,0.09
shown,0.09000000000000002
butt,-0.18000000000000002
indicating,-0.18
affleck,0.08999999999999997
garner,0.27
begin,0.36
tay,-0.44999999999999996
decide,-0.18
everyday,-0.09
cait,0.18
box,0.09
somebody,0.18
competed,-0.18
vehicle,0.09
styled,-0.09
honey,0.0
drivers,-0.18000000000000002
antisocial,-0.27
spielberg,0.0
employees,0.0
edinburgh,0.0
appointed,0.09
transition,0.0
communications,0.0
secretary,-0.18000000000000013
deputy,0.09
harvey,-0.09
accounts,0.36
womens,0.36
eight,0.27
lauren,0.27
hart,0.0
push,0.27
deep,0.0
giudice,1.17
serve,-0.09
conspiracy,0.0
theories,0.0
joked,0.44999999999999996
related,0.09
traditional,0.09
forbes,0.36
maks,0.0
lachey,0.36
arrived,0.5399999999999999
leader,0.18
portrayed,0.0
portrayal,0.18
panic,-0.18
attacks,0.09
nuclear,0.0
